file,predict
dd790518ed1a44f4c927ae41d9fd8b46b990a0b01ca8e7f4ba002c61b3de7a67,1
562ba746f692ae991229fcd5a34e26cd2eca9a1980f674db69ac37b2e2a72eec,1
f518c388c1eae44f55ffbd206531e9a3da406d965e9f423b0916512a00be3413,1
cd2a2b575bd2577266b506803fcbbe7a9a3ebfef21925d32c691a990bd1d2438,0
ced1ba7cc657ab5215f0fd9b213b6ffcf8f1f70bf5c3790319ac4a1672834962,1
933fa361269d807c8583ecc21ddf4cf57c251b9154c329ce4d7c038d28d84347,1
9ffce01edd6b98ac55640e51b2ddacf1959e683aec888b9caf24a6ae197d1612,0
35498ba5debf9d643b63f9a91d9d23ae6359bd58c3846be1f7a8e5b7936c38d1,0
7d15fe82620bcda6900731f8eb078008dab5c1b000c09ffe1193857694b1c671,1
bd2044b1817629d03222f2dee7aaa4a57ac0a1bd694f0c88f7778d399958a856,1
c2afd3ea9bc51721f1fd8b20ebb584f3ffe43a6d476a445f8b21fe1e84623d72,1
5407bac3c7ac76e2a649fcb7873c29be2475b55b491ca082af88ff8a1ef06cb1,1
39880bf92eb367c5c34acd5db785a399689807562fb279d7b8b3d9939dabbc13,0
dec5d61c1c131075eed682f33fb68eaa6e2241da16e27d86b0535bb2e62c9171,1
2bc376adba6acdf5ea3611afd65625d74fd68b8b6486f1baf1989d52ec503cff,1
6c5764300452519a6c07b52dc9aa219f8735144a56e587a9624b2411e62c42fd,0
52c15e225c877254bfe8100a3b3343e5cf26fccec029358a326fa6bb2ec504df,0
ecd0a4c31d99b55058eccac61425c0da25cbdededb4ec3b7e7be07d99779295c,1
ca9c7fe0d5d6361a8368d8e9d4b1dd1abc08b13cdcfd453849b112a0bfc64000,0
f79831d71ebffe3b7e21de23940d06eabccd0a020f5fe393d767f928131e7d64,1
f5312188d99fec249c677b514be36ab6f91594499a5b284949dbdb6e7223980c,1
6239e4b0b688b21552dc4f06347eff4d385a24b827ac2c6e4cb8f0bff447b76d,1
3ee5688fc7432bcf306acfc7ea20b7f11507edcf56de15cf4354459532b38ad1,1
cd01f009eb91d91c4588bef4887a1b13de6a62d7bbdcbea8492b4040a45ff3f9,1
02ba507a1f950457b491a7b96dfccb42076d7598d20e8f5e5d6d8746bc37ad8e,1
b1569a0ca12406c55eb50dabf9cbdc814daf36cb92f7abf3afaf1da7bb350733,1
3d41b87656b769149fe67dae4790760ea22ebf7a62d413ba38af5a1f5e190df6,1
1f1e636703456c1dbc521f03d7117e78c9f2927562caee8fa8b7e26b229ab588,1
854c3fa47911cc45e798bca3ed8f662bc5300ca1442b18a53ed65681a9df3e6c,1
747f74d6d0c3a41fad5cb96a7a40efeaadbe5e99e5d3c7356eb1c4c04f8e74a4,1
062c7fba33c398edcd435340755f657a35d3e76381865e7082f467d34cd12983,0
43a74c83b6a2b4a5c2975f31e8b898c961552e4bdd24f8be8e3d39b6173ea7da,1
eda403b3c2ba79468b9ff9effe59b8a9231734c2a9f6a943cbd4a26aa41135c3,0
a8d31d943e2da51465c9730a2bed362b8544d5d0b6ccaa122fb5f64b71ea861f,1
723c48fb5ca08d0761133cc959b6efb863c4dfca831dee99e98cfb84ff494d9e,0
d438293c6305ca539f1c4124c692f0e4737d17f9bce42c3bcfaa0e8c48c1176a,1
9f3e61d4cd9998e7b7f9de4c3c2dc5ab4579e64deda41512d5b45bbe58922698,0
a29256b48b21bd3306a0db12a01673424eda7865d34ed47ba0521dd53bbb1481,1
42db2eaf5d756978efba4ca1de43ac02c5f112749fa3af91c9c8cf8a7703b5de,1
e7c2052c4f895b13f742913db11f2578ffbda598268ef7d366e1ed4e38bf53d7,0
8c7778e5a08c8474df9c72a5c2d90ba8310bef4be9a45bdcddc89ba0f382bdf4,1
947739163683d750003f227be8a32084e41e0da61aad9f1274c176540321f633,1
623b283bb9211e71fde91e10ed71cf8c08c0a60c115da9cc2b1c737e9ed6589c,1
79e7ac53d43b516709a1ac12a0c7a6e5f4891cd1bb8e441f4b606f0c99bdf914,1
73e5f47c8c345428b9b929d7cdf6f0d5bc4983440e17acf40348a7561f264cd6,0
7cc7b61a7d8586524ab65c2d100dbc6ab1effd7cd5297d2b3fb1bca19870cf6d,1
7e445cae354186a41dda77ffd0d88582137d8c67903f52579d233c0ad213b757,1
f8696f87a9f3f1c03d637a272ba7dc7169bce71f654f504b92b3aece80c1decf,0
7384aa668a7b29e526211137a8cd91af7b7f8589a0b2a74d7992af6b2546aa75,1
800f02e62c4ff6828bb0ecf0ceaea78523135bd5919599a7109ab239b4d29e7d,0
ade28f28e4f425caf1e1ea9c174ad9dc9803ae686357fe166765356fc0f07a9c,1
94271f423d6c6ec207669eaaff94c72b78931174a69c0a603c8528ccc4f83e55,0
b1df64e2a6f95607be1cf67ddc967cac6ffb2eefb43aa8f2f3bc5ed795c3c4b4,0
00ae4a7159083b98b88f4f61adb313f00afbb135444f00252622dc872ab44dae,1
52d8c0e255b16495db7471874506fe001b3faf6a5049d81813e51bf1f5abbed9,1
0e942d1ba7441b060fc2ec246b6349163ad72fa979daa319e0a64c737ec8e958,0
5f3897486df43222485bc520c4dd2fcee06f92c7381e80188f4769925ebf5ff2,1
0b0e065095fd5187e2305e61aa9ac3f4215baeaeca1cb8d05e55eee3a205b3eb,1
91ccc1d824de58fb5fe7a6b6c91c898e0f6ef6c98b77fd97f7369fdb6b7c6e07,1
beea06407835ee3a6c147da092f3644fccc74923bca9f0373f46996c3bf789c4,1
6ed238467e99f85ed002a13f300f7551b1e3df516da54b9c5fcacfcd93488f7b,0
14a389a9ff697903963dde2c730394c73f1dd210f70ad68684bf354b1531151b,1
4abc54ae3583266fc2e5fac46fada7a34d5e39e09cd19ab959ada5369d9d09fa,1
6f9058da791e647bfa3ba20a1de0508bdf5509e1216ebcae31ccdacec935cf5a,1
769f7607eebf14570a1544c3b0b5acad5dbad4e6968a91a5f0d063e30869a476,1
66295c97f3fe1d0f00cc71dfa60739dbd1efc0169d801d3f27ae330bb9fa0ed6,1
ec5135f90ca58c844e7117957b364ec15e7d828f66704c30fcdd0ba6e38e4ed6,0
f349d1fed8eb3e71d2fd588921439e6317c08ef732778858405a659ab820697d,1
68ddff4bcc6fcc3bff3eb06f82fdd95bd89fffe53a9aa1f431526cbebce99a03,1
18d135b2b4dd1620145d2286ae38f620786414d660aa1b8efc3fd7ee3cce8ddb,1
16bbc9c0057ea79270b186986c76aa6c00b7e5c8faa46f1cb72e1667d1cb34a5,0
eb5a9e89902f5456c2364e6a42d9504a783e5d1a4595db6168b0cce351c583ef,1
2a9c6a5935d3b18f21136d513ab70491306a21b82fb6fe3417e96c744a82fdb4,0
cacfdb56c82000490943635896010f7d0f46f1d69d88d52e1eccf7f5747aecae,0
ce9374b55ea0adc0b6cd799ddd7df241a6987ebca23cb17afc6aefc874cd1d75,1
bf7510d775c585420a6a8d68737dfb22cbaf0e8cce3da314a3894b3cf8804eac,1
de04a7bc144086818af91193080dcf237d33cbc172522fdd463d778caf546349,1
1880d33f915b071acf52eb9f4cd17ae32bf645969bd09ee30e6abaa1625417c9,1
f990bd18e05a3e98973e17796731ccd2b897177a69481c1578e7fab0ef1e1995,0
ecc7a5cdd824d560aea413f673f6d29d1c1d88a2b343aa9309620858725986c5,1
d3c3b2a570deb8762251464f3d495ca147f6ef701347549b3fad6470fb2c1947,1
9496104d75e28aa76ffcedea78b988c1f43d4773e89a1127e50afa6c7c1f3caf,1
93f07b576819c77388b31a2365e1276c7718665795dff0fd9dd248a3945d5e7d,1
0944ce58094bc711dc07ccbe64ce5b2581c83c40ae85ee385b65e31bee5c95b3,1
18df16907e8612120801b83672ad466b9ccb1a6a3d40b0cdd783a9b47319389f,1
d3f2086ca2bfc3e9adbbdb0ed35d5a11bc71ac3560fb90fac740be94d9e7833c,1
efa64e9fb576fe5eecbf40430358c214dc75232ff3d5c1152f21c78bdc30718b,1
d705ecfcb238d1b946cc69bb3fd8fa5bcaedb1833c9c7c70aa6899df5db695eb,0
c4116ec3cce7ce2135d03206fe1e657d9f21918245549beb316a7423ede2035b,0
f1ac2d94368927f5934801d0f33b84c21130e1cd42ef4bac3135cd9df633e785,1
3084ed12f8756a2d7b417fb739912b7f301cd36bafba3dbcfedf7515006904ec,0
992f28bfd6f8d9917a658e0df0df2c44b9485358dc6584b568a857ee241919bd,1
875a70526a38739d889a7164f36a66fea03489d14e87da2db166fe7e1ce2f6f8,0
dd5eb8f3f7f64c0c5257458e8d1d45c9f5ccf624ea7a2f6ff151cb5741b0a566,1
ef4fa0e74dbbcadfeea39ae64171c4f0d1d86b61a9048e4ecf55accb6e92a1f7,0
eb2f4d37be7e58394566e65f8764d57ab8275e5e15f15a2b9ff56050a5cdbfed,0
73f2c721614b7cb26432cc3199e17ecddb8a7efe94031a6704de0a6def906be5,1
ffbf855f944a74ed04c6cf28f47d6362d0ba3dee5a723663e7b035234795cb08,1
8cb26d7587abf79612fc2ef900f913f0aa21ec0f0a5f86dae9c35cde7a7b70ed,1
0cc55bd3525b054623cf456ee9abf45d413e6269e98be05b3d28a9e1d8af51e5,1
f4c2591b96d39f331be1c8f6b769a5dada2ffbbf9521be7a662baafe59495d04,1
736d40f292f7b27d2e23d61798f8318e33cde7676d307bc6f1679d9f5a3b6f2c,0
cb30541f237a25e21192aece6cf5fa7f8f76ed12432121d56601780c5a7ce9e7,1
30ec2dec4cdcf7b961d8dc99b17f0f55772261223256a2ec6499e0991e5b3f6d,1
79c3ebbd736c658ba7394bd93c46dc90f57a8d059a75735581ac15965b3ac0b5,1
933eab431476b68abd5e3b2359e8e11e3f96e36256e5f8710c647255e66b4226,0
08b591724bfea4cbf2f0987c843060f3e059dde5177a7000e344c2f1b6791fb4,1
2be231894523d2a67038fa4cf6580004ef62099bf0962125d5cbb1c084e38744,1
a0192fdcdb239f089052f502eb0a7a1b06f0676e9ed160075fa29afc29c50b5c,1
5cfee2f07ae69d9b49bdc238b5b14d55760d434c4f3a81ad1ebabd25da0a4a3d,0
b3add4ea9c3261954f447f129dc207cf9054e553104d788fc65627e4731de423,0
d45cedb28337efeaa34ce6c6a4152698b5b063a62992bf0a7f1c90305ad5b6ed,1
77099d7d19e6d88d6398305b81078e49a46ae8ef0fc76d1e1ab503cb58f06a73,1
835a14a58477ef6064221ce8a46951244f8ec817cdc35eeafba8baf4ea4a0613,1
7858a2038d3bbaf6d0f5cf05dd432e9f0fb090f0f8b91ee32abd90114282f200,1
cdd43facda3680fa472262971e368fc81511639bd9e41b6a32e3773d721ee3ef,1
c345b29b5e80eb52568987290e2a2ada57ac915303e4daaf77956074167695e4,1
c09ae1b4a6883050b581da63c26cf9fbba158817b0d5e36ee874b58efddfbd28,1
8451c306eaaf54a4858bd0ad9dc00fafe4b4b30c355956f8e5763c3b92428cdb,1
9db16129aca3f8ecd00ed555e85be4b87a83f83f97a82880c54f16dab9cfd88e,0
04324dc9e00b68fe99b6a2329990cf4d8cff95651f055673b7579960e25de3c1,1
a949b0d1cd54ad718d3b29abbc0c8132e83c408bd69740a94f5e61c61cb3c960,1
a72f52bd743332b1f1d4e8ef6c27141356f9c007e34cd12ff8f59aa93d56f398,1
5cc53483e46c2895854ef69e45124c572ed18241804382b539b42261cca99da7,1
ee735b62dd66eb081a1bc8674cc0fb1eaa8b84c0e7aca22831a159e27a102946,1
73ab27485277f30bc92f2ceabcb38dc78db727f36dcc9d94a77ff973a7c2629d,1
74175ad2ffe5bd7d0c9edf777e419067317bf423bf8f054adb13ccd21ae6a8fa,1
7ff56f2b676242b2739a511b70dca864f14544c54eed29d9f2f81c42604d3090,0
cc1c4dae12dfff82a34d44b829385c7afa623fca7bfbe11e216ea15404df554e,1
04ec856306f3f0dccc114149fa248176246df32bd91189e2f403827f96121111,0
9f1da37e11d1235723b0b4051ec7d776a5ea1f77f222adbfa3433f006358f69c,1
23a6aa1daa8e56dfa04f7d0d1833a4d7dab55370060ad0fe447b153ed206e4a1,0
38caa15443ef298e6e7621eca631ff930a04bbc48ddf16ea504325d10772f293,1
c3bc8c4a5a88d1e805d0bc9cb06b3b4210ce9e13f7e466f8ccfbf2d57a95119f,1
7fc7748a949a9e5ce1df109d64a2dddbbe838a20fd8dafb791103bda768062ef,1
3508a42eafb66f8c3f3ef41387a713c0a09e8d99fd936b0245abb9914399c3f6,1
3183e4def9247f781fb6194ad82f281be649a417a8e8e7f016661096536e4d1f,1
4a87de11daaaad73a95f28d36288d96a2138df570f08fe72eee288609c6811aa,1
86813f5116bb5ed7bbae6c9bcb1c03c1dea59d831978061c51dd6976234f0eb0,0
e2ca9842328909b16186b1e26e9c60972f93086c14d78b3ddd0808cd82a2dd30,1
4466708fc5293efb95387ec12da0482ece6c02c9756c30ea0ff661244ecf41f5,1
541a7ec3bd9db28c95ce690a656df7d1fe93ce7f51166055a70911995544651e,0
97b24ad5f6ef506d928c3cfa2d932ac3bfd3154c7eb020fd67600c511eb027b0,1
1efe460ec87532e933b735edd9d413db20922fafb3852b1d65ec370ca6073bdf,1
36a05e5143c1f0376a8a8fbf85e52ecccebf6affc2b84215f720d88e33ed97fb,1
d0e5e28cc3594a1178d8d3447f321e79d1556f262e57b6e1459061d000884b9b,0
2a9a1b3fd054581854350a2260c2e26aaa814852a2eee9d094b03d665c939c40,1
4f9b4d7fcc1c4a80fbed67e236dec77cc1e29e8aa4bb6cf2fbaaaf7e42d967af,1
a917a4ce226eaeff46dfe471c62ad5617d568fd151b8ac072ce3af287ef3d7c8,1
f5002e5ea80da2474fa10ba19a6ff276bdb4fc2f0dd4e3ac26c62417c21085ab,1
409f97b67b241d02b321f046d0d9b91bf3b6d0280ed7b7272dc100d47a2b5933,0
432bbe3e86dbf7d98b7aa1cb4c742d05bdcc660bdbd8de42450bd8f1ed690a54,0
4e0e9ce62e4517b0b274346756b3aedf5d20b0b6d29a56a2f59f6bc8b52c68a8,1
0f5a583b776f1b9e85f39451930fcfb6440591f4f42cf3acbca84137f202d7b2,1
12e2dad3cb0780aba63337dfe3e9be7753398ccf56dbac41c43acb902d48b6f3,1
76606ba84a1fd47bb6e75c2f6f19e1b9acf20620fc97f2f5bbebd9039ec8bf81,0
71b0fe0a9294837acd20ccf2af82a9af40c9fd2c1b3af0ee5b579a8388eb31f5,1
757233ececf8f346fc75276d792541688ffb0630eb728616e45c427fc6a93400,1
e213bc4b0ea51fb2535c5e47a2dadce641c15dde61f9643c916acc907f039458,0
a5946421bcff26d02425893ba14f12bb15dc0071e2b0efd2590e040483b697a3,1
a4215aa4b3ebffaffdd64825a8c048a7141b7fb6261b18d0e9a993c1a64e063a,0
b912b82390ef1481a116beec4ee892aafaba4560ee7056252f0ab5cb190bafd6,0
02aedfa2977ba41d77ca0319ad305a05fc75b8f5e048a8ab61493d222d2739ed,0
1feaa4eb5d7561f556522b2c570def8c9278f42493d41c261b068a5a093552bd,0
39f777763d6094c025b11345671aa73df849ad8dada6b30bfafb4f0f02eabac1,1
cc7c27f2a2563e875e347b57d00191ab14e83fd28072c43aa033420f5df5e8f4,1
4b571efb24c6941c25b641a6f876fb6a3913aa8ecb0cf3d075d211e43a10dd04,1
1317ef80f7b15ff3ee813d57f3631b037ca1cf5a61bac355cda219524e940266,0
762848162c889af0d790fdd552e15b53a7e9987c9329b5ca96a2c91851e16d71,0
10488c80c87b1e3baab9ba9c96b207fd376812294afb0f087238904c577a4f4a,1
721311cdac15172035c54c0da08279bf7cb60066627afedb73d6893ee36ec058,0
b3676229a001d794e1a510de4dcb2a5938add930631aaf78de10b7a88ed3fb77,1
e035e55a61b7015a330388958bc33f4848469187d99ca3c862c0f47af16d0af2,1
cd1ba312717b52405ec9000ebf8f391815c9f2e38e2c700224fa109dea658dde,1
e4ce1068b11bb22a5daaed3ddcb4efa810c66a04fcba7e99b96033065f31f1bb,1
a65f619c9c48a9d090e90e3b275fcf0a0953a60734e83148dbfc14de62954d06,1
42170c69055ad77d35485c293e7602c213245d190f5fccf6ad43fd2c50282ac6,0
7848e1c20d6263a8825ad6651b01be8fff1ba80b2424ebef10693073315324fc,1
6e5c6f34ddf64a05ff3b7e90ab5d44359a13605ec0c757cbf34c465264b262fa,0
1655bfea6ecf9f972169fb8d122df35a9c23fcd9106e2f09bf4ef04628c6aa3f,0
b679ccb768d1ab9c638ae5593cd735475b7a494f8df04e32d52375a5e6b4ea02,1
306b1b090e225c91ffc7e9632c0a367abcc1e70026e9495d89e05b1a5d317b12,1
f1ed4e4462d176bf2976f4e385dca4289b66194d61b05ddd4791d0e563652b2b,1
fa5479008af0a696757ad853521e198269bf68115becd404584a757c5613f4d2,1
0e945916553875275170b24fca6d7daf240f4afee98b4c547a05371f7f74f19d,1
d16885d55b3e632036e4a8cc66082a94203d8a0b530294b61884b730b445f391,1
59d7b0b0187678ba332f52ce2b36378d1043e8ba37ffc060a08d8940711caf1b,1
cc650b9c0d81b9d3ac052505e9eda90b1fd6a7aff750b29058f8cdce6a4753c4,1
ba49b15995e835aed6ac9a9ff9181d74baaef27bfb5be174ad004b6ff74fcb56,0
a38b937f27dbc9252ee1326e3770a6f4f098e1ae7e95591b07189f03d893b84c,0
3b9339533f3f7eb4f88da7ecda895e4cbe5b3747466194f8ecb3b1597a0f9b32,1
300c82f436beea9aabb9af0303e95f4b068b21cfc3bde13b1dc3af9595cf33eb,0
d82a0338c0a34fe987a88f8366d4fd06bb9fa518d8671517bb227fcf82447c17,1
097a1bcc5b9dd8273df91fdb6ffc41216bcc9a73e532dda4482e76677c3163bc,1
fa14b5447453898ef1ca2366590d57ef22b7aa6e69b7b2db3566f465da5bde8c,1
bedbe2fca057a6906bd62841cbcf5854211e4e195adb1a3c11dfc6a089bbc8b1,1
c91570d4beda10ab9beaf540947c3089d2eaf8cffe254a37456b8d9485a85960,1
77729316bd88b5a53732e2ac4621eb40e571621c93941b48e8cc94b3d6ad2d94,1
dbe3f1579e51a0462bbacb5207215a6a53bfe3dff7d59cabba61ec10cf070fb4,1
5e68f520358d1f70ca2a416f0c0df3f33f5c7fe9070d65f75650fd120b953e0d,0
fcf2f886f9a7c374d20d28a331b5da9c564aec7c69f64f053350a8aeb382f388,1
85177d629d226d51b210011b74a3fd2712dc2d207cfded221f4ec61da20b85b3,1
6007a2abbbea8dcf6eebcac2f19a41dd8cb8ce9dc9d46e3ce911bfe809206115,0
2e5087bda981923b754b6015a3ba2ca7250e7c38a7a337e4133b1cd814e84bdf,1
0bb6df9f6c7044e46568b2973fa36dbef4c05dc371da5164306943cc07540640,1
aa626e13dee53637e9ef7386aa9badca5821a4108fdbfe89952013eb61931f29,1
fb149dd9f2995f1b2d04a3db0544426ebde80fcb96a22600072077d46294a19b,1
986e35d8c3682ba9a6e82a9aa1f2fe45d39a6dc925f46c2842751d2370e85a49,0
69b516568ebbb69d2a469420d75d2752b8e35ff36281162a960abdb25adcb27a,1
74bd82e0a6f28c7dc296c2b2115b0bc51d399fd6da5d30fc800a39225d242e30,0
900ec01e1c4bf0ea2fba0dd89de3ee47e50091e578806300424419b9cc8e7ac6,1
14dd39763a79271a5d8b5d9c9263a24ccf92aebd00356c59baaf9306b764b241,0
8e7e9a60c445bea4fc1a8c34338c97e183eb7304be19513b3dba4ce62f86ff55,1
792b930ca5a419e9b32a17087cdfbcab063c4b823df99d6106c56c69f711d4ee,1
1fcc93000e863c2b7d5246e59f0c488d4c1cb10508c4b7a6cc9b2fad749e5b04,1
dc5e8bc70532d1e06569e85aab3721e3869ef5249f1610e3e1d06f31d7e2a924,0
0746a3f53eaa2dff2808b71d90abb5c679be0b65a035ecf6fc51e69a7e1ffa81,1
753c6a127cafeba55360b43cf3037318a03318706debe0211478293fa19e1e4d,0
d86f46aa5b2f7a8b0d9dabfc618ed248d86c072d6470d523bbe82d14fc1f348a,1
8e856e49cd18ae57ba069c3634af844e60eac1ba4be41d85b6cebaa2f4dddae4,0
9661cbdeee73f3711029e78d7b90a3d42687358aa623d163fb136d63ff401fd6,0
06db82f691348c0192a865b5eaad65f51a915eb8f89d53799f70c005992471e6,1
85ad922e4e04798163d8b380f973a927e739129dc66f8f73fd20d24dbba7c615,1
60ae8ee25d82d84f6d301663a42dc813d8be4f482723670f91bd8e1035c8717d,1
491e8d390fd298988e1d70466f0263ef64cc377c5897955e127bedfe8bf68431,1
e493f66e2a79f24395fb20d5d2beb06153377963ae420964ea4c3f230713448e,1
261107b27bab67950d6f574dda3f5bcab394e8aa4e6f9300bf32e5097495569d,1
b5ea3504feda0ec5a922e9195c5231faf8aaf85f71332148473274a955a2fbc9,0
01b420ed7cc326dd07b70a688478853ec7cfabce010ffd5f4ddf4f40503efe4e,1
106dafebe563d183caadc9846262e8dde72f99431dc24de67e2e8c4917c65062,1
614164d0592cc8c1a6913a8d0e282c113a0467434bcc93166cda6f7a7da664a9,0
9b4996a48dd5d3477571d6fbd6d08efe24404bd9a8f3a7c96e7dd3edd553a142,1
a066efb75649d06d58e11ff46f977514b4d1ea81465a43d7e364ddbd748e33bf,1
9cd42f78b262b5624c44de027dd6e651ed80bed03f318ec0f09150241c8adb17,0
d4f337d376f8b1cc7e1b47fc3d8fd333dff403db347691c43c2a0ddd0d318787,1
04a840fe831752a24b52a54c27cd7ea2a19939c80c330a4e1ea9e6bc5a78c20d,1
2c57a86afcb8ea9588920dfa7937f35c292e19b7cec5f14bf86309c2a1de9c3a,0
3fe130ec2d6eefdfd3cb63436d591945312c67bd2aac4549eb6f8aa0397cf8db,0
37acb7628ea86b9e10af33387cf3fc9160a8da15790b2f0decfa7e42c246a66e,0
045dbbcd953a1aef4c29eb183512faecac8ddef62f37fe5285282092fb300e53,0
6f68a2d0890f37a777e8c812f7fb8b99874bbc6de1a15ae2b085f884e7c80b2c,0
4bf86f80fe51743e04b4204a66820bf7b0dc8f18671dab3922329081eec04e4b,1
8d0656ac7c6f5d5112dade35fc815ebaf54512270fae9bd5c3549377a29fe642,1
6d294234f13c1c54eac06331dc18ed4f95628c24fb16155a0a242956ce5a07f1,1
3e0e9c629744fd47ef886e8599dce5c164cc0fcd43e09479402ae53da069efb5,1
cef2698b1c0da74c55b3d7701878be7b77f69bded88a75c5b99b9c1e26d8b2c1,1
0c4939b2f26278a57afd6e964ca8f92df90030332ad3022ddcb8e17b3a1383be,1
ed95ec4610c5b11816b7522200bc3864eec8557e24e808cf6efbe3d0ebb50339,0
100abb62159196e6db077fc5073f3f3285e05ad55f72e08f4d2b9103d1974010,1
9ccb3f14721254d7a800aeb67098f41905621e865cc63f24ac1d0b5e63d12597,0
4e94e182fb0ed6dd00d513af24efa5512c21b0a1639543a2c8b9d91af859704d,0
568f9cc237d506442e31f9dd551ce14159872b29609815702eb90778f2f66aac,1
403f70c6f468a084843213dd1424196429aa33e3c0b4c87353deb18e452bd474,1
60dd7a63d9a98e3c7876792b7313b1b52ec5f1b088282cb5dc85f4f81e581439,1
0bfc1a10330be595ac669b16ed6fe3b4bca8f9238721aba471adea7f46690528,1
4b16a8af54b3cbe7976ae26bd4fceeee1fc6cf9f1b3a656d0e0f004cc1c10de3,1
fbd27940256a5d1f650c9f9f8e5410018a0b8af1bdf0f233693a43b798dc754b,1
82ee16ef0633c6b3a4be9e9ce5394820d519b0c1c5c1ab2aae6d158b9f09d59c,1
c275cde223948b1a7397813b427bffb0f425d7e3a0ca7a0e097474d02d870eeb,0
96dc936fedaba044b109f0adda4cfba53f9b2acdf41a857d6a006cbb00e47ddb,1
6e26c00b6a40f8b06f16942400242ca564d35babd8dde5d9fbd5cf9b6ae15594,1
12d4d6032dbf628e0010a3fd96553c8ce2dfb10b47a6379558fc78bf0ed84827,0
df99c386d2f205fd2a20bff34884ac11ece1300e77389b265154e0ca797c5d32,1
7bd121281408224d3be7a99589548fcc6eacac884f19c42d3a07518cfad64b22,1
309a0de803be4997f2592fc342eac678c7d3c70081899a4a3cad90e3834a17f2,1
76ff8cba3b9a0c2e97d9386ee4194be5961ca81a7e91a82749d47c27ecfef20b,1
9c4bf2b86859e0d95d53ac9a96b2dfe8198eddd2086091f0d590172ebe2f2a6f,1
5a5e7461acbdae2a70744fbf220fc6d1072f1ecb11edf9c58ed84c8cf9f1879e,1
54fadf5bb5c360c4fd8ecd02f16ff10032d82c4f9c1d3e2b76f3e0d06f4c6ad8,0
1d46b2f287f9698220e652a8c218e7c0b2d6c37d57a6285703dca4eac68b6a85,1
4eea14ffbfb4e07377b2abc67ff0d30ca98a15fa34b9a7aefc9bf6ea19ca1f24,0
5e412039ff5d55f691fa83cfeafc086d6ca1d2f4da435129c396aa81120e282c,0
857869b3fc8efe8564de94851f362381b7b85ae3085fe9a3939391b45477bb3b,1
3679364f2da11d195daf6aac7f06e5d84a02874f15731e7e21b59d4e9d44aa4f,1
480f36d5ecbdd6e9349d5413ddf90566f852c43047e8e60bdb24b09818cee7cb,0
552d0a1a66dfb2e7c77f6f52381edf2e50302db5fb9b67c8af098199c048b4a3,1
54ec3a0e68c104f1a4dc9a30efa87b6fe6f3f1db329029be43cf07b250a1040c,1
d955b16a49be471b8f471dd054fcb8e5a60963c3276b74fd7e4dcf83acb899dc,1
4b6682fefaf2827b7738e527bb3494af4e173cd0d11a2ac27069fcaa6db728a7,1
ab95b26531fce11613cc4ddf7bc40c77c76f69e3b5f5cd014f18f0bcbf7c926e,1
9ff3def726c35c592f206be9c761834afc533a0e00024afd81203c8c18c74b9c,0
b40bd36ad530559b5ff494a885d7dd7e4428d94cd755f43bbd9de6c9499b4806,0
2f6f13064243b82c4f71753fe54ffb4dfc7c7b63751ed11ef499479c22659f51,1
1078345c766b45e0d5e4110dd8b12ef5f9c7c6d2d902325c5855a06dc5ab7d42,0
1a3a1399b815af0f42b23320d350e50f98369c1b4f42fba330d5f8b37d8650f7,1
c54ac66728677a7e09258538ac9594c60e22412dd4d901bd9883202cbcecb248,1
22df699e05bde4d36403ded882daf7e12e06aa4cb7cc24244e318d24748908c3,1
55c7760488b70e5e9ba00a006693cc8919e5b96eb302b14cf0009eb31b21e5b9,1
b751ab12d0feb677a11f3ee7456b13ea735e6e4aedf0a650deb5087d8cb810dd,1
c5f25d970fcdf215398dfdb7a42b40eb9dbc78ac4e563b51867212dd57c7d77e,1
38dff606bfa340805a552818347b1e1c0fe844345ac82d43a387646cb840597c,1
ea8251abde8f3d8a75e6f3097cbf1c31d5c13d3e5a39ce2355f5206446673aff,1
9eec4c4274b894fdc3eef3df9dcbd7ec0a19560f70d103b392a7015839d56aab,0
860879ce122a8f7b623c8a819e4ab4257a91cd5bf9fc7dd82d67c5ac72b2a60c,1
47236047b55c98746b5982a024dc664b6a1a17f8b01fb556a9b510a55c5bc174,1
663a0a3e00dee53c8b20bc0a6a9f1c0059e74dc551b66b3930ce58a052216d9a,0
8933244308552c595e8b9064df0d03dcec5e6d58370d3a202de61413646a47d3,1
3f026de182ff93747413ac7a0c6df3a41034d356d66748bb92b47dd450808188,0
6872d5a82fea2f56b0fc69df2b5d7add66d83c66e7e1611d0ba55c0fcaa93d48,1
cc7fd83ac6631431753e4523d4b93301d59bf266e206c1daa46378963471ed1c,1
b76b390c33f7464a98b7b3443fc991e65ef244f78c75fbd8c5fe332d415e2e81,1
095cf199c3f806b4481dee2583bf8d0cb9c202e900ddf84937b96a04b1564e5a,1
8365b4a0beb746b943887f7e06ff79a5549dee85ad528f0eb0c4975c2469aede,1
2c11d6c716ee07c7cee510c12dc82bf7c1796558f1f74d105675fb47c409e0ee,1
ce841695fdb29b0af5fe99ab51be1136fdcb5a25479efe3f615dcc36bc587290,1
d3117bf19a2d2cf5a3f2549e473ee2001d92d20114497f825618317570326d15,1
802bd03bed94af26798dc7e68d7f1da0088906118a9e62a4ca074a65055627ef,1
7fb6fa0356934b183add57c05082284e65e66b2ecb1232c5bb49fb443a3328b6,1
8dcde8f46951e9fd5ec5ce90628de045c264e7f010b7df12e7d69fa54f3b1b00,0
